emp_id,avg_training_score,retention
73505,73.0,True
73507,54.0,True
73508,75.0,True
73509,47.0,False
73510,58.0,True
73511,62.0,True
73512,57.0,True
73514,62.0,True
73515,51.0,True
73517,83.0,True
73518,50.0,False
73521,59.0,True
73523,43.0,False
73524,87.0,True
73525,82.0,True
73528,77.0,True
73530,85.0,True
73531,50.0,False
73532,68.0,True
73533,51.0,True
73534,50.0,False
73536,50.0,False
73538,85.0,True
73539,78.0,True
73540,46.0,False
73541,69.0,True
73542,71.0,True
73543,48.0,False
73544,89.0,True
73545,0.0,False
73547,78.0,True
73548,56.0,True
73549,66.0,True
73551,49.0,False
73553,59.0,True
73554,49.0,False
73555,63.0,True
73557,52.0,True
73558,48.0,False
73559,85.0,True
73560,78.0,True
73561,81.0,True
73562,49.0,False
73563,55.0,True
73565,51.0,True
73566,57.0,True
73569,73.0,True
73570,68.0,True
73571,68.0,True
73572,71.0,True
73574,80.0,True
73576,51.0,True
73577,46.0,False
73578,81.0,True
73579,49.0,False
73585,68.0,True
73586,83.0,True
73587,57.0,True
73588,54.0,True
73591,52.0,True
73592,54.0,True
73594,81.0,True
73595,68.0,True
73596,69.0,True
73598,90.0,True
73599,85.0,True
73600,54.0,True
73602,62.0,True
73603,84.0,True
73604,57.0,True
73605,48.0,False
73606,50.0,False
73607,60.0,True
73608,50.0,False
73609,55.0,True
73610,82.0,True
73611,81.0,True
73613,85.0,True
73614,73.0,True
73615,51.0,True
73616,83.0,True
73617,54.0,True
73618,51.0,True
73619,0.0,False
73620,50.0,False
73621,0.0,False
73622,67.0,True
73623,68.0,True
73624,72.0,True
73625,50.0,False
73626,62.0,True
73627,63.0,True
73628,65.0,True
73631,60.0,True
73632,47.0,False
73633,46.0,False
73634,50.0,False
73635,53.0,True
73636,69.0,True
73637,46.0,False
73638,0.0,False
73639,56.0,True
73640,64.0,True
73642,81.0,True
73644,54.0,True
73645,97.0,True
73647,59.0,True
73648,60.0,True
73649,46.0,False
73650,82.0,True
73653,46.0,False
73655,57.0,True
73656,72.0,True
73660,48.0,False
73661,81.0,True
73662,57.0,True
73663,68.0,True
73664,48.0,False
73665,80.0,True
73666,58.0,True
73667,72.0,True
73668,52.0,True
73670,57.0,True
73671,59.0,True
73672,95.0,True
73673,49.0,False
73674,44.0,False
73675,58.0,True
73676,51.0,True
73678,51.0,True
73679,60.0,True
73684,49.0,False
73685,60.0,True
73687,47.0,False
73688,47.0,False
73689,53.0,True
73690,0.0,False
73692,73.0,True
73695,73.0,True
73696,81.0,True
73698,59.0,True
73699,46.0,False
73700,46.0,False
73701,71.0,True
73702,65.0,True
73703,57.0,True
73704,69.0,True
73705,81.0,True
73706,56.0,True
73707,75.0,True
73708,82.0,True
73710,51.0,True
73713,51.0,True
73714,72.0,True
73715,0.0,False
73716,79.0,True
73718,55.0,True
73722,66.0,True
73723,70.0,True
73724,84.0,True
73725,60.0,True
73727,50.0,False
73728,87.0,True
73729,75.0,True
73730,66.0,True
73732,67.0,True
73733,88.0,True
73735,84.0,True
73736,68.0,True
73737,85.0,True
73738,58.0,True
73739,47.0,False
73740,69.0,True
73741,46.0,False
73742,78.0,True
73743,51.0,True
73745,79.0,True
73746,50.0,False
73747,50.0,False
73748,44.0,False
73749,75.0,True
73750,58.0,True
73752,50.0,False
73753,71.0,True
73755,48.0,False
73757,58.0,True
73758,47.0,False
73759,51.0,True
73760,52.0,True
73761,62.0,True
73764,49.0,False
73765,63.0,True
73767,60.0,True
73768,84.0,True
73771,85.0,True
73776,79.0,True
73777,0.0,False
73778,72.0,True
73781,57.0,True
73782,51.0,True
73783,85.0,True
73786,77.0,True
73787,79.0,True
73788,75.0,True
73790,87.0,True
73791,60.0,True
73793,67.0,True
73794,54.0,True
73795,87.0,True
73797,47.0,False
73799,50.0,False
73800,69.0,True
73801,89.0,True
73802,82.0,True
73804,48.0,False
73805,79.0,True
73809,56.0,True
73811,57.0,True
73813,66.0,True
73814,51.0,True
73817,69.0,True
73818,57.0,True
73819,59.0,True
73820,82.0,True
73821,68.0,True
73822,88.0,True
73824,56.0,True
73825,48.0,False
73826,66.0,True
73827,0.0,False
73828,82.0,True
73829,71.0,True
73830,72.0,True
73831,83.0,True
73833,62.0,True
73834,56.0,True
73836,58.0,True
73837,69.0,True
73838,83.0,True
73840,58.0,True
73841,52.0,True
73843,49.0,False
73844,70.0,True
73845,51.0,True
73846,48.0,False
73849,79.0,True
73850,50.0,False
73852,64.0,True
73853,85.0,True
73856,48.0,False
73857,58.0,True
73859,71.0,True
73860,59.0,True
73863,81.0,True
73864,60.0,True
73865,44.0,False
73868,66.0,True
73869,75.0,True
73872,60.0,True
73873,62.0,True
73876,51.0,True
73877,0.0,False
73878,0.0,False
73879,70.0,True
73880,82.0,True
73881,58.0,True
73882,80.0,True
73883,79.0,True
73887,74.0,True
73888,68.0,True
73889,85.0,True
73890,60.0,True
73891,83.0,True
73893,85.0,True
73894,64.0,True
73895,70.0,True
73896,84.0,True
73899,64.0,True
73900,67.0,True
73901,46.0,False
73902,53.0,True
73905,50.0,False
73906,52.0,True
73907,63.0,True
73908,84.0,True
73910,60.0,True
73911,59.0,True
73912,78.0,True
73914,55.0,True
73918,0.0,False
73919,57.0,True
73920,66.0,True
73921,57.0,True
73923,53.0,True
73924,63.0,True
73925,0.0,False
73926,52.0,True
73927,0.0,False
73928,58.0,True
73929,57.0,True
73930,63.0,True
73932,76.0,True
73934,62.0,True
73935,82.0,True
73937,65.0,True
73940,46.0,False
73942,49.0,False
73943,70.0,True
73946,49.0,False
73947,60.0,True
73948,82.0,True
73949,62.0,True
73951,49.0,False
73952,58.0,True
73953,48.0,False
73954,58.0,True
73955,65.0,True
73956,57.0,True
73958,59.0,True
73959,47.0,False
73960,52.0,True
73961,56.0,True
73962,90.0,True
73963,46.0,False
73964,51.0,True
73965,58.0,True
73967,84.0,True
73968,86.0,True
73969,82.0,True
73970,49.0,False
73971,86.0,True
73973,81.0,True
73975,58.0,True
73976,54.0,True
73978,46.0,False
73979,51.0,True
73980,79.0,True
73982,59.0,True
73984,81.0,True
73987,87.0,True
73988,62.0,True
73989,87.0,True
73990,85.0,True
73991,49.0,False
73992,52.0,True
73993,86.0,True
73995,76.0,True
73996,73.0,True
73998,80.0,True
74000,49.0,False
74001,0.0,False
74002,58.0,True
74003,69.0,True
74004,52.0,True
74005,47.0,False
74006,48.0,False
74007,81.0,True
74008,64.0,True
74010,51.0,True
74011,83.0,True
74015,86.0,True
74016,69.0,True
74017,57.0,True
74018,48.0,False
74019,70.0,True
74021,68.0,True
74022,53.0,True
74026,70.0,True
74027,70.0,True
74028,46.0,False
74029,48.0,False
74032,48.0,False
74033,57.0,True
74035,48.0,False
74036,53.0,True
74037,87.0,True
74039,59.0,True
74041,63.0,True
74042,62.0,True
74043,47.0,False
74044,52.0,True
74045,68.0,True
74046,58.0,True
74047,69.0,True
74048,60.0,True
74049,50.0,False
74053,63.0,True
74054,93.0,True
74056,58.0,True
74057,78.0,True
74058,48.0,False
74060,71.0,True
74061,59.0,True
74062,56.0,True
74063,85.0,True
74064,86.0,True
74066,83.0,True
74069,56.0,True
74071,49.0,False
74074,0.0,False
74075,54.0,True
74076,71.0,True
74077,87.0,True
74079,41.0,False
74080,56.0,True
74081,78.0,True
74082,59.0,True
74083,52.0,True
74085,50.0,False
74086,84.0,True
74087,50.0,False
74088,63.0,True
74091,56.0,True
74092,43.0,False
74095,86.0,True
74096,44.0,False
74097,48.0,False
74098,58.0,True
74099,85.0,True
74100,50.0,False
74101,80.0,True
74102,67.0,True
74103,47.0,False
74105,50.0,False
74107,64.0,True
74108,0.0,False
74110,65.0,True
74111,47.0,False
74113,66.0,True
74115,64.0,True
74116,50.0,False
74117,89.0,True
74118,59.0,True
74120,68.0,True
74121,0.0,False
74122,49.0,False
74124,98.0,True
74125,62.0,True
74127,82.0,True
74129,84.0,True
74130,81.0,True
74132,80.0,True
74135,47.0,False
74136,57.0,True
74137,46.0,False
74138,50.0,False
74141,83.0,True
74143,90.0,True
74144,86.0,True
74145,55.0,True
74146,68.0,True
74147,75.0,True
74149,70.0,True
74150,48.0,False
74151,79.0,True
74152,50.0,False
74155,62.0,True
74157,81.0,True
74162,51.0,True
74163,50.0,False
74164,48.0,False
74166,79.0,True
74167,52.0,True
74168,74.0,True
74169,58.0,True
74172,70.0,True
74173,52.0,True
74174,51.0,True
74175,49.0,False
74176,49.0,False
74177,52.0,True
74180,80.0,True
74181,77.0,True
74183,49.0,False
74184,71.0,True
74185,56.0,True
74186,0.0,False
74187,83.0,True
74188,49.0,False
74189,59.0,True
74190,54.0,True
74191,52.0,True
74192,48.0,False
74193,82.0,True
74194,56.0,True
74195,58.0,True
74196,59.0,True
74197,67.0,True
74198,58.0,True
74199,64.0,True
74200,62.0,True
74201,46.0,False
74202,0.0,False
74203,72.0,True
74204,49.0,False
74206,56.0,True
74207,86.0,True
74208,86.0,True
74209,69.0,True
74210,77.0,True
74212,62.0,True
74213,83.0,True
74214,52.0,True
74215,46.0,False
74216,48.0,False
74217,69.0,True
74218,64.0,True
74219,81.0,True
74220,46.0,False
74221,84.0,True
74222,63.0,True
74224,49.0,False
74225,69.0,True
74226,79.0,True
74227,51.0,True
74229,70.0,True
74230,47.0,False
74233,48.0,False
74234,62.0,True
74235,73.0,True
74236,47.0,False
74238,81.0,True
74240,46.0,False
74241,52.0,True
74246,0.0,False
74247,49.0,False
74248,50.0,False
74249,60.0,True
74250,50.0,False
74251,48.0,False
74255,71.0,True
74256,55.0,True
74257,47.0,False
74258,0.0,False
74259,56.0,True
74263,88.0,True
74265,47.0,False
74266,55.0,True
74267,70.0,True
74268,47.0,False
74271,47.0,False
74272,0.0,False
74273,52.0,True
74274,81.0,True
74275,58.0,True
74276,57.0,True
74279,78.0,True
74280,62.0,True
74281,60.0,True
74282,86.0,True
74284,60.0,True
74287,80.0,True
74288,81.0,True
74289,54.0,True
74290,59.0,True
74291,78.0,True
74293,70.0,True
74294,55.0,True
74295,67.0,True
74297,75.0,True
74298,60.0,True
74300,50.0,False
74301,77.0,True
74302,47.0,False
74304,81.0,True
74306,55.0,True
74307,73.0,True
74308,48.0,False
74309,56.0,True
74311,53.0,True
74312,53.0,True
74313,47.0,False
74315,56.0,True
74318,77.0,True
74319,51.0,True
74321,46.0,False
74322,84.0,True
74323,63.0,True
74324,59.0,True
74325,77.0,True
74326,75.0,True
74331,80.0,True
74332,54.0,True
74334,60.0,True
74335,57.0,True
74336,47.0,False
74338,47.0,False
74340,70.0,True
74341,69.0,True
74343,58.0,True
74345,56.0,True
74348,51.0,True
74349,48.0,False
74350,60.0,True
74351,53.0,True
74353,49.0,False
74354,69.0,True
74356,47.0,False
74358,0.0,False
74359,46.0,False
74363,46.0,False
74365,69.0,True
74366,53.0,True
74367,69.0,True
74368,88.0,True
74369,65.0,True
74370,49.0,False
74371,66.0,True
74372,68.0,True
74373,49.0,False
74377,51.0,True
74378,84.0,True
74379,49.0,False
74382,0.0,False
74384,75.0,True
74385,49.0,False
74387,70.0,True
74388,84.0,True
74391,52.0,True
74392,48.0,False
74393,68.0,True
74396,0.0,False
74397,71.0,True
74399,58.0,True
74402,67.0,True
74403,76.0,True
74405,44.0,False
74406,50.0,False
74407,51.0,True
74408,79.0,True
74409,60.0,True
74411,50.0,False
74412,73.0,True
74414,63.0,True
74416,51.0,True
74417,85.0,True
74418,50.0,False
74419,64.0,True
74421,82.0,True
74423,44.0,False
74424,47.0,False
74425,84.0,True
74426,70.0,True
74427,68.0,True
74429,52.0,True
74431,48.0,False
74432,73.0,True
74433,58.0,True
74436,59.0,True
74438,58.0,True
74440,70.0,True
74444,72.0,True
74445,63.0,True
74446,46.0,False
74447,57.0,True
74448,67.0,True
74449,0.0,False
74450,81.0,True
74452,82.0,True
74453,41.0,False
74454,70.0,True
74455,48.0,False
74456,69.0,True
74457,44.0,False
74459,81.0,True
74460,49.0,False
74461,53.0,True
74463,52.0,True
74464,86.0,True
74465,0.0,False
74467,50.0,False
74469,63.0,True
74470,60.0,True
74472,55.0,True
74473,70.0,True
74474,82.0,True
74475,49.0,False
74477,54.0,True
74478,78.0,True
74480,87.0,True
74481,67.0,True
74482,85.0,True
74483,60.0,True
74485,68.0,True
74486,68.0,True
74487,54.0,True
74488,79.0,True
74489,50.0,False
74491,67.0,True
74492,92.0,True
74493,81.0,True
74495,66.0,True
74496,71.0,True
74497,49.0,False
74499,83.0,True
74500,73.0,True
74501,55.0,True
74502,81.0,True
74504,67.0,True
74506,89.0,True
74507,82.0,True
74509,51.0,True
74513,81.0,True
74514,81.0,True
74515,78.0,True
74516,82.0,True
74517,0.0,False
74518,65.0,True
74519,0.0,False
74520,62.0,True
74521,80.0,True
74522,56.0,True
74523,86.0,True
74524,67.0,True
74525,79.0,True
74527,50.0,False
74528,80.0,True
74529,91.0,True
74530,87.0,True
74531,87.0,True
74532,52.0,True
74533,83.0,True
74534,50.0,False
74535,69.0,True
74537,47.0,False
74538,53.0,True
74539,49.0,False
74540,84.0,True
74541,77.0,True
74544,47.0,False
74545,53.0,True
74546,89.0,True
74548,80.0,True
74550,47.0,False
74551,82.0,True
74552,60.0,True
74555,50.0,False
74556,50.0,False
74558,48.0,False
74559,47.0,False
74563,83.0,True
74566,81.0,True
74567,81.0,True
74568,77.0,True
74569,44.0,False
74572,51.0,True
74573,80.0,True
74574,54.0,True
74575,60.0,True
74579,0.0,False
74580,0.0,False
74582,60.0,True
74583,68.0,True
74584,57.0,True
74585,83.0,True
74586,52.0,True
74587,47.0,False
74589,50.0,False
74592,56.0,True
74595,59.0,True
74596,88.0,True
74597,53.0,True
74600,76.0,True
74601,48.0,False
74603,89.0,True
74604,52.0,True
74606,0.0,False
74607,91.0,True
74608,79.0,True
74609,51.0,True
74610,81.0,True
74612,55.0,True
74614,62.0,True
74615,88.0,True
74620,51.0,True
74621,84.0,True
74622,79.0,True
74623,57.0,True
74625,69.0,True
74627,68.0,True
74628,48.0,False
74629,79.0,True
74630,81.0,True
74631,51.0,True
74632,60.0,True
74633,81.0,True
74634,78.0,True
74635,55.0,True
74637,48.0,False
74638,49.0,False
74639,58.0,True
74641,80.0,True
74642,48.0,False
74643,56.0,True
74644,47.0,False
74646,48.0,False
74647,41.0,False
74648,57.0,True
74650,54.0,True
74651,60.0,True
74655,60.0,True
74656,67.0,True
74660,51.0,True
74661,54.0,True
74662,76.0,True
74663,82.0,True
74664,52.0,True
74665,50.0,False
74666,80.0,True
74668,77.0,True
74670,48.0,False
74671,63.0,True
74673,86.0,True
74679,77.0,True
74680,77.0,True
74681,46.0,False
74683,59.0,True
74686,54.0,True
74687,48.0,False
74690,80.0,True
74692,86.0,True
74693,44.0,False
74694,57.0,True
74695,79.0,True
74696,63.0,True
74697,48.0,False
74698,68.0,True
74699,53.0,True
74700,57.0,True
74702,0.0,False
74703,84.0,True
74705,48.0,False
74706,92.0,True
74707,0.0,False
74708,0.0,False
74709,84.0,True
74710,59.0,True
74712,70.0,True
74713,57.0,True
74714,48.0,False
74716,82.0,True
74717,62.0,True
74718,84.0,True
74719,49.0,False
74720,54.0,True
74721,79.0,True
74722,84.0,True
74723,51.0,True
74724,53.0,True
74725,49.0,False
74726,56.0,True
74727,48.0,False
74728,51.0,True
74729,0.0,False
74730,84.0,True
74731,55.0,True
74732,95.0,True
74733,0.0,False
74734,0.0,False
74735,0.0,False
74736,53.0,True
74738,54.0,True
74739,81.0,True
74740,73.0,True
74743,67.0,True
74744,50.0,False
74745,64.0,True
74746,49.0,False
74747,77.0,True
74748,50.0,False
74751,48.0,False
74753,59.0,True
74755,57.0,True
74756,85.0,True
74757,59.0,True
74759,44.0,False
74760,60.0,True
74761,48.0,False
74762,0.0,False
74764,73.0,True
74769,65.0,True
74770,68.0,True
74772,80.0,True
74773,48.0,False
74775,64.0,True
74778,48.0,False
74779,83.0,True
74780,77.0,True
74782,73.0,True
74783,58.0,True
74784,46.0,False
74785,53.0,True
74786,87.0,True
74787,86.0,True
74788,58.0,True
74789,63.0,True
74790,49.0,False
74791,66.0,True
74793,47.0,False
74795,60.0,True
74796,48.0,False
74797,70.0,True
74798,57.0,True
74799,77.0,True
74800,48.0,False
74801,48.0,False
74802,59.0,True
74803,48.0,False
74805,48.0,False
74807,63.0,True
74809,63.0,True
74812,59.0,True
74814,75.0,True
74817,80.0,True
74818,60.0,True
74819,58.0,True
74820,65.0,True
74821,63.0,True
74825,60.0,True
74826,52.0,True
74830,48.0,False
74832,53.0,True
74833,58.0,True
74834,49.0,False
74835,53.0,True
74836,54.0,True
74839,51.0,True
74842,47.0,False
74843,52.0,True
74844,65.0,True
74845,71.0,True
74846,55.0,True
74847,83.0,True
74848,48.0,False
74850,60.0,True
74851,71.0,True
74852,79.0,True
74854,65.0,True
74856,70.0,True
74857,51.0,True
74858,79.0,True
74859,53.0,True
74860,52.0,True
74861,60.0,True
74862,62.0,True
74863,46.0,False
74864,64.0,True
74865,51.0,True
74870,75.0,True
74873,54.0,True
74874,49.0,False
74875,85.0,True
74876,57.0,True
74877,78.0,True
74879,89.0,True
74880,78.0,True
74881,62.0,True
74883,49.0,False
74884,46.0,False
74885,54.0,True
74886,72.0,True
74887,75.0,True
74890,55.0,True
74892,83.0,True
74893,56.0,True
74897,79.0,True
74898,85.0,True
74901,84.0,True
74902,50.0,False
74904,53.0,True
74905,64.0,True
74906,62.0,True
74909,79.0,True
74910,55.0,True
74912,46.0,False
74915,60.0,True
74918,87.0,True
74919,0.0,False
74920,68.0,True
74921,86.0,True
74923,81.0,True
74924,82.0,True
74925,84.0,True
74927,46.0,False
74928,78.0,True
74929,73.0,True
74930,51.0,True
74931,80.0,True
74932,62.0,True
74933,54.0,True
74935,49.0,False
74936,60.0,True
74937,49.0,False
74938,60.0,True
74939,67.0,True
74940,58.0,True
74941,58.0,True
74942,49.0,False
74943,87.0,True
74944,63.0,True
74945,62.0,True
74946,60.0,True
74947,51.0,True
74948,67.0,True
74949,78.0,True
74950,80.0,True
74951,49.0,False
74952,0.0,False
74953,73.0,True
74954,53.0,True
74955,71.0,True
74956,48.0,False
74957,72.0,True
74958,53.0,True
74959,47.0,False
74961,53.0,True
74962,53.0,True
74963,68.0,True
74964,56.0,True
74967,60.0,True
74968,80.0,True
74969,87.0,True
74971,50.0,False
74972,58.0,True
74974,81.0,True
74975,63.0,True
74976,74.0,True
74977,88.0,True
74978,70.0,True
74979,0.0,False
74980,63.0,True
74981,46.0,False
74983,70.0,True
74984,50.0,False
74985,92.0,True
74986,85.0,True
74987,51.0,True
74988,57.0,True
74991,59.0,True
74992,56.0,True
74993,59.0,True
74994,88.0,True
74995,57.0,True
74996,75.0,True
74997,86.0,True
74998,56.0,True
75000,53.0,True
75001,64.0,True
75002,68.0,True
75003,51.0,True
75004,52.0,True
75005,82.0,True
75007,50.0,False
75008,52.0,True
75009,71.0,True
75011,0.0,False
75012,47.0,False
75014,74.0,True
75015,66.0,True
75016,48.0,False
75017,46.0,False
75019,57.0,True
75020,85.0,True
75021,58.0,True
75022,48.0,False
75023,0.0,False
75024,51.0,True
75026,49.0,False
75027,54.0,True
75029,0.0,False
75030,64.0,True
75031,57.0,True
75032,60.0,True
75034,63.0,True
75035,69.0,True
75036,50.0,False
75037,66.0,True
75038,51.0,True
75039,65.0,True
75040,50.0,False
75041,67.0,True
75042,0.0,False
75043,58.0,True
75044,69.0,True
75047,69.0,True
75048,57.0,True
75049,54.0,True
75050,57.0,True
75051,58.0,True
75053,65.0,True
75056,0.0,False
75057,56.0,True
75058,80.0,True
75059,49.0,False
75060,55.0,True
75061,47.0,False
75062,55.0,True
75064,83.0,True
75065,49.0,False
75066,72.0,True
75068,47.0,False
75070,55.0,True
75071,60.0,True
75073,60.0,True
75075,69.0,True
75076,72.0,True
75077,82.0,True
75079,62.0,True
75080,70.0,True
75081,0.0,False
75083,83.0,True
75084,70.0,True
75085,62.0,True
75087,68.0,True
75090,58.0,True
75091,0.0,False
75092,46.0,False
75094,0.0,False
75095,52.0,True
75096,72.0,True
75097,0.0,False
75099,52.0,True
75100,65.0,True
75103,53.0,True
75105,55.0,True
75106,60.0,True
75108,75.0,True
75109,86.0,True
75110,62.0,True
75111,75.0,True
75113,78.0,True
75114,52.0,True
75115,49.0,False
75116,59.0,True
75117,0.0,False
75118,55.0,True
75119,46.0,False
75123,79.0,True
75124,64.0,True
75125,58.0,True
75126,69.0,True
75129,46.0,False
75130,60.0,True
75133,68.0,True
75134,71.0,True
75135,82.0,True
75136,51.0,True
75138,63.0,True
75140,44.0,False
75141,48.0,False
75144,50.0,False
75145,50.0,False
75147,77.0,True
75148,66.0,True
75149,60.0,True
75152,51.0,True
75153,80.0,True
75154,59.0,True
75155,47.0,False
75156,48.0,False
75157,46.0,False
75159,49.0,False
75160,83.0,True
75161,56.0,True
75162,57.0,True
75163,66.0,True
75164,48.0,False
75165,60.0,True
75168,59.0,True
75170,81.0,True
75172,0.0,False
75173,53.0,True
75174,88.0,True
75175,65.0,True
75176,52.0,True
75177,74.0,True
75178,51.0,True
75180,86.0,True
75182,59.0,True
75183,58.0,True
75185,48.0,False
75186,50.0,False
75187,68.0,True
75189,59.0,True
75191,48.0,False
75192,50.0,False
75193,62.0,True
75194,80.0,True
75195,71.0,True
75198,86.0,True
75199,48.0,False
75200,64.0,True
75201,44.0,False
75202,51.0,True
75203,79.0,True
75204,63.0,True
75205,97.0,True
75206,0.0,False
75208,57.0,True
75209,51.0,True
75210,60.0,True
75212,79.0,True
75214,74.0,True
75216,51.0,True
75218,56.0,True
75219,68.0,True
75221,71.0,True
75222,51.0,True
75223,72.0,True
75225,82.0,True
75226,0.0,False
75227,54.0,True
75228,79.0,True
75230,78.0,True
75231,88.0,True
75232,62.0,True
75233,59.0,True
75234,49.0,False
75235,50.0,False
75236,50.0,False
75237,63.0,True
75238,48.0,False
75239,47.0,False
75240,85.0,True
75241,72.0,True
75242,59.0,True
75243,85.0,True
75245,51.0,True
75246,68.0,True
75249,82.0,True
75250,69.0,True
75251,84.0,True
75253,60.0,True
75255,84.0,True
75256,67.0,True
75257,54.0,True
75260,81.0,True
75261,78.0,True
75262,49.0,False
75263,57.0,True
75264,82.0,True
75265,51.0,True
75267,59.0,True
75268,50.0,False
75269,55.0,True
75270,89.0,True
75271,57.0,True
75272,47.0,False
75274,59.0,True
75275,78.0,True
75276,72.0,True
75277,74.0,True
75279,50.0,False
75280,0.0,False
75281,71.0,True
75282,82.0,True
75285,82.0,True
75286,62.0,True
75289,83.0,True
75290,49.0,False
75292,77.0,True
75293,86.0,True
75295,63.0,True
75296,85.0,True
75298,56.0,True
75299,79.0,True
75302,54.0,True
75303,52.0,True
75305,49.0,False
75306,63.0,True
75307,78.0,True
75308,81.0,True
75310,80.0,True
75311,60.0,True
75312,65.0,True
75313,82.0,True
75314,50.0,False
75315,76.0,True
75316,82.0,True
75317,67.0,True
75319,49.0,False
75320,89.0,True
75321,0.0,False
75322,53.0,True
75323,53.0,True
75325,54.0,True
75328,47.0,False
75330,82.0,True
75331,81.0,True
75332,49.0,False
75333,47.0,False
75334,51.0,True
75337,78.0,True
75338,53.0,True
75339,64.0,True
75342,49.0,False
75344,50.0,False
75345,69.0,True
75349,63.0,True
75350,50.0,False
75351,59.0,True
75352,63.0,True
75354,82.0,True
75355,54.0,True
75356,48.0,False
75357,85.0,True
75358,83.0,True
75360,50.0,False
75361,70.0,True
75362,70.0,True
75363,79.0,True
75364,51.0,True
75366,76.0,True
75368,52.0,True
75370,47.0,False
75371,56.0,True
75373,76.0,True
75374,48.0,False
75375,57.0,True
75376,46.0,False
75378,72.0,True
75379,60.0,True
75380,49.0,False
75381,48.0,False
75382,67.0,True
75384,48.0,False
75385,55.0,True
75386,58.0,True
75387,85.0,True
75389,62.0,True
75390,56.0,True
75391,51.0,True
75392,48.0,False
75393,51.0,True
75394,83.0,True
75396,59.0,True
75399,64.0,True
75400,60.0,True
75401,69.0,True
75404,57.0,True
75405,85.0,True
75406,58.0,True
75407,70.0,True
75408,50.0,False
75409,76.0,True
75410,51.0,True
75411,0.0,False
75412,71.0,True
75414,0.0,False
75415,46.0,False
75418,85.0,True
75419,48.0,False
75421,52.0,True
75422,63.0,True
75423,44.0,False
75425,48.0,False
75426,89.0,True
75427,63.0,True
75429,90.0,True
75430,67.0,True
75434,83.0,True
75435,55.0,True
75436,48.0,False
75437,63.0,True
75441,49.0,False
75443,48.0,False
75444,91.0,True
75446,88.0,True
75447,59.0,True
75449,60.0,True
75450,50.0,False
75451,67.0,True
75452,49.0,False
75454,69.0,True
75455,52.0,True
75456,52.0,True
75458,50.0,False
75459,54.0,True
75460,62.0,True
75461,49.0,False
75462,58.0,True
75463,49.0,False
75468,78.0,True
75470,54.0,True
75472,83.0,True
75473,51.0,True
75474,81.0,True
75478,84.0,True
75481,52.0,True
75482,56.0,True
75484,64.0,True
75485,46.0,False
75486,86.0,True
75487,78.0,True
75488,0.0,False
75489,82.0,True
75490,85.0,True
75491,58.0,True
75492,70.0,True
75493,82.0,True
75494,52.0,True
75495,82.0,True
75496,85.0,True
75497,54.0,True
75498,47.0,False
75499,48.0,False
75500,80.0,True
75501,46.0,False
75502,47.0,False
75503,52.0,True
75504,52.0,True
75506,49.0,False
75508,63.0,True
75509,47.0,False
75510,58.0,True
75513,86.0,True
75514,67.0,True
75516,68.0,True
75517,43.0,False
75519,48.0,False
75521,49.0,False
75522,82.0,True
75523,49.0,False
75524,54.0,True
75525,53.0,True
75526,82.0,True
75527,49.0,False
75528,50.0,False
75529,60.0,True
75531,81.0,True
75532,50.0,False
75533,67.0,True
75534,52.0,True
75536,50.0,False
75537,78.0,True
75538,78.0,True
75541,78.0,True
75545,68.0,True
75546,56.0,True
75547,82.0,True
75548,54.0,True
75550,64.0,True
75551,72.0,True
75552,60.0,True
75553,51.0,True
75554,70.0,True
75555,60.0,True
75556,51.0,True
75557,60.0,True
75559,62.0,True
75560,85.0,True
75561,86.0,True
75562,57.0,True
75564,58.0,True
75565,63.0,True
75566,71.0,True
75567,59.0,True
75568,60.0,True
75570,84.0,True
75572,78.0,True
75573,48.0,False
75574,48.0,False
75575,60.0,True
75576,51.0,True
75578,48.0,False
75579,62.0,True
75580,47.0,False
75581,51.0,True
75582,51.0,True
75583,59.0,True
75584,59.0,True
75585,51.0,True
75586,53.0,True
75589,89.0,True
75591,67.0,True
75592,63.0,True
75593,49.0,False
75595,48.0,False
75596,0.0,False
75597,78.0,True
75598,43.0,False
75599,60.0,True
75601,70.0,True
75602,69.0,True
75603,53.0,True
75604,48.0,False
75605,69.0,True
75606,80.0,True
75607,0.0,False
75609,82.0,True
75610,81.0,True
75611,60.0,True
75612,49.0,False
75613,0.0,False
75614,62.0,True
75615,63.0,True
75616,49.0,False
75617,53.0,True
75618,63.0,True
75620,58.0,True
75621,50.0,False
75622,49.0,False
75623,0.0,False
75626,52.0,True
75627,52.0,True
75629,50.0,False
75630,83.0,True
75631,63.0,True
75633,57.0,True
75634,80.0,True
75636,48.0,False
75637,48.0,False
75638,48.0,False
75639,84.0,True
75640,82.0,True
75641,71.0,True
75644,60.0,True
75646,48.0,False
75648,47.0,False
75649,60.0,True
75650,46.0,False
75651,87.0,True
75654,82.0,True
75655,64.0,True
75656,52.0,True
75658,66.0,True
75659,60.0,True
75660,68.0,True
75661,46.0,False
75664,69.0,True
75665,54.0,True
75667,0.0,False
75669,46.0,False
75670,56.0,True
75671,93.0,True
75672,87.0,True
75674,58.0,True
75675,56.0,True
75677,59.0,True
75679,59.0,True
75680,44.0,False
75682,52.0,True
75685,51.0,True
75687,0.0,False
75689,49.0,False
75691,0.0,False
75692,62.0,True
75693,43.0,False
75694,58.0,True
75695,78.0,True
75696,46.0,False
75697,53.0,True
75700,51.0,True
